index,date,sha,short_sha,author,subject,top_dirs,files_changed,insertions,deletions,patch_equivalent_in_origin,same_subject_in_origin,draft_recommendation,draft_rationale,draft_tag,commit_url,final_recommendation,final_rationale,final_tag,new_recommendation,new_wave,new_reason
647,2026-04-02,81f10c586fe8aee3090809cf23095f856b6dcad8,81f10c586f,Charles Bochet,Add workspace DDL lock env var and maintenance mode UI (#19130),"packages/twenty-front (44), packages/twenty-server (28), packages/twenty-client-sdk (3), packages/twenty-ui (2)",78,2342,712,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/81f10c586fe8aee3090809cf23095f856b6dcad8,no,"new feature, not core fix",feature,yes,6,feature
648,2026-04-02,391f6c0dab0f9d00519463afbf47a69399d72cc1,391f6c0dab,github-actions[bot],i18n - translations (#19250),"packages/twenty-front (62), packages/twenty-server (62)",124,2358,92,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/391f6c0dab0f9d00519463afbf47a69399d72cc1,no,translations only,translations,no,,translations
649,2026-04-02,1c7bda8448de70f97c75cb78b77276bedfc7396e,1c7bda8448,github-actions[bot],i18n - docs translations (#19251),packages/twenty-docs (3),3,169,169,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/1c7bda8448de70f97c75cb78b77276bedfc7396e,no,translations only,translations,no,,translations
650,2026-04-02,223943550c56f8643544ddbf8370ca458cf30085,223943550c,nitin,[AI] Unify code-interpreter streaming rendering and fix assistant width jitter (#19235),"packages/twenty-front (6), packages/twenty-server (3)",9,126,31,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/223943550c56f8643544ddbf8370ca458cf30085,no,AI/code-interpreter polish,cosmetic,yes,7,cosmetic
651,2026-04-02,c854d28d6053345adf387fd8c883e78c3f8bb9df,c854d28d60,nitin,fix: make models.dev provider logos theme-aware (#19225),packages/twenty-front (1),1,8,1,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/c854d28d6053345adf387fd8c883e78c3f8bb9df,no,AI logo theming,cosmetic,yes,7,cosmetic
652,2026-04-02,268543a08e5a10fe1a4bfd63a4a1ad94ad2274e3,268543a08e,Abdullah.,Complete sections of the new website. (#19239),packages/twenty-website-new (134),134,3825,240,no,no,no,website only,website,https://github.com/twentyhq/twenty/commit/268543a08e5a10fe1a4bfd63a4a1ad94ad2274e3,no,website only,website,no,,website
653,2026-04-02,885ab8b4447db8fa21bd78f993065a52d05c398d,885ab8b444,Baptiste Devessier,Seed Front Components (#19220),"packages/twenty-server (17), packages/twenty-client-sdk (3)",20,1085,273,no,no,no,not clearly worth cherry-picking,default_no,https://github.com/twentyhq/twenty/commit/885ab8b4447db8fa21bd78f993065a52d05c398d,no,not clearly worth cherry-picking,default_no,yes,6,improvement
654,2026-04-02,579714b62fb3d4794b0ed92fe69354b323afa6bf,579714b62f,Etienne,Investigate memory leak (#19213),"packages/twenty-server (12), packages/twenty-client-sdk (2), packages/twenty-front (1), packages/twenty-shared (1)",16,87,113,no,no,no,not clearly worth cherry-picking,default_no,https://github.com/twentyhq/twenty/commit/579714b62fb3d4794b0ed92fe69354b323afa6bf,no,not clearly worth cherry-picking,default_no,yes,6,improvement
655,2026-04-02,a303d9ca1b96abe11149321f80911955058eaeab,a303d9ca1b,Etienne,Gql direct execution - Handle introspection queries (#19219),packages/twenty-server (17),17,656,610,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/a303d9ca1b96abe11149321f80911955058eaeab,no,direct-execution feature,feature,yes,6,feature
656,2026-04-02,b1a7155431e363f15aa4644daccc4b34b36410ee,b1a7155431,Baptiste Devessier,Disable edition for record page layouts disabled in the side panel (#19248),packages/twenty-front (2),2,20,6,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/b1a7155431e363f15aa4644daccc4b34b36410ee,no,layout edit-mode guard,ux_tweak,yes,7,ux_tweak
657,2026-04-02,b8e7179a855da125cebcbe6fcdbb435bf4733bae,b8e7179a85,Charles Bochet,Add missing index on viewField.viewFieldGroupId (#19253),packages/twenty-server (2),2,20,0,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/b8e7179a855da125cebcbe6fcdbb435bf4733bae,yes,missing DB index,perf_fix,yes,2,perf_fix
658,2026-04-02,2ebff5f4d7699162de62cf8e6349da68d718bff2,2ebff5f4d7,Félix Malfait,fix: harden token renewal and soften refresh token revocation (#19175),"packages/twenty-front (3), packages/twenty-server (2)",5,36,29,no,no,yes,security or auth hardening,security,https://github.com/twentyhq/twenty/commit/2ebff5f4d7699162de62cf8e6349da68d718bff2,yes,security or auth hardening,security,yes,1,security
659,2026-04-02,8581c11d56e3c203b511506ee8e38fa7802c44b2,8581c11d56,github-actions[bot],i18n - docs translations (#19257),packages/twenty-docs (3),3,43,43,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/8581c11d56e3c203b511506ee8e38fa7802c44b2,no,translations only,translations,no,,translations
660,2026-04-02,45c1c60acc89dc640ec92e5c0e7f1072624eb6db,45c1c60acc,Charles Bochet,"Fix maintenance mode banner button color, timezone and date picker UX (#19255)","packages/twenty-front (3), packages/twenty-server (2), packages/twenty-ui (1)",6,240,98,no,no,no,cosmetic UI polish,cosmetic,https://github.com/twentyhq/twenty/commit/45c1c60acc89dc640ec92e5c0e7f1072624eb6db,no,cosmetic UI polish,cosmetic,yes,7,cosmetic
661,2026-04-02,634a5e9599795b1211d00afa3bbacda1cc8f1c2d,634a5e9599,github-actions[bot],i18n - translations (#19263),packages/twenty-front (31),31,30,0,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/634a5e9599795b1211d00afa3bbacda1cc8f1c2d,no,translations only,translations,no,,translations
662,2026-04-02,6f89098340f5bac5281c0d48ba61e954a2645503,6f89098340,Baptiste Devessier,Prevent hovered tab to overflow (#19259),packages/twenty-ui (1),1,1,0,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/6f89098340f5bac5281c0d48ba61e954a2645503,no,hover overflow cosmetic,cosmetic,yes,7,cosmetic
663,2026-04-02,6ae5900ac9ee8e757ba708514feed0ad515fda61,6ae5900ac9,Weiko,Fix field permission validation rejecting undefined optional fields (#19243),packages/twenty-server (3),3,37,58,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/6ae5900ac9ee8e757ba708514feed0ad515fda61,yes,core product bug fix,core_fix,yes,3,frontend_fix
664,2026-04-02,cd23a2bc8053a66a4a071a81a7dcdddc71be43d3,cd23a2bc80,Paul Rastoin,Cleaning `UpgradeCommand` code flow (#19241),packages/twenty-server (43),43,806,804,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/cd23a2bc8053a66a4a071a81a7dcdddc71be43d3,no,upgrade-command cleanup,refactor,yes,8,code_refactor
665,2026-04-02,3c067f072c2d47c2f0aa750f328ac7dceb3734c8,3c067f072c,nitin,[AI] Improve tools tab (#19221),"packages/twenty-front (22), packages/twenty-server (18), packages/twenty-client-sdk (3), packages/twenty-shared (2)",46,1132,484,no,no,no,not clearly worth cherry-picking,default_no,https://github.com/twentyhq/twenty/commit/3c067f072c2d47c2f0aa750f328ac7dceb3734c8,no,not clearly worth cherry-picking,default_no,yes,6,improvement
666,2026-04-02,047dd350f6da877ee502f99397bbe4c0d104f506,047dd350f6,nitin,fix workflow node (#19262),packages/twenty-front (1),1,1,0,no,no,yes,workflow reliability fix,workflow_fix,https://github.com/twentyhq/twenty/commit/047dd350f6da877ee502f99397bbe4c0d104f506,yes,workflow reliability fix,workflow_fix,yes,4,workflow_fix
667,2026-04-02,6a8bab6a47edd7ed3e1ea50dbdcbba384e0c603e,6a8bab6a47,github-actions[bot],i18n - translations (#19266),packages/twenty-front (62),62,2310,1440,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/6a8bab6a47edd7ed3e1ea50dbdcbba384e0c603e,no,translations only,translations,no,,translations
668,2026-04-02,e1caf6caa10b02f9ed6edd03a9b3204308f59cd1,e1caf6caa1,Charles Bochet,Add datasource migration and connected account feature flag (#19268),packages/twenty-server (1),1,5,2,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/e1caf6caa10b02f9ed6edd03a9b3204308f59cd1,no,"new feature, not core fix",feature,yes,6,feature
669,2026-04-02,d7e31ab2f06411cf8a45f84ca867ab9d432e30ec,d7e31ab2f0,Abdullah.,Interactive home visual for website. (#19261),"packages/twenty-website-new (23), yarn.lock (1)",24,3073,130,no,no,no,website only,website,https://github.com/twentyhq/twenty/commit/d7e31ab2f06411cf8a45f84ca867ab9d432e30ec,no,website only,website,no,,website
670,2026-04-02,aadbf67ec80b5c35cb30e829a70158912bfa0d7d,aadbf67ec8,nitin,[CommandMenu] Disable record selection dropdown on record pages in command menu editor (#19264),packages/twenty-front (2),2,32,7,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/aadbf67ec80b5c35cb30e829a70158912bfa0d7d,no,editor-only behavior,ux_tweak,yes,7,ux_tweak
671,2026-04-02,4dfd6426c2c2e4657071a25e025ddec7d46f08c4,4dfd6426c2,Baptiste Devessier,Disable going to settings in layout edit mode (#19265),packages/twenty-front (4),4,42,10,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/4dfd6426c2c2e4657071a25e025ddec7d46f08c4,yes,core app change worth pulling,default_core_yes,yes,3,frontend_fix
672,2026-04-02,6f3a86c4a97ebceb3155aefa7e510cf874f45569,6f3a86c4a9,Weiko,Fix insert conflict between field permission and RLS (#19244),packages/twenty-server (3),3,218,14,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/6f3a86c4a97ebceb3155aefa7e510cf874f45569,yes,core product bug fix,core_fix,yes,3,frontend_fix
673,2026-04-02,67d34be7c8075156756e873b7d3ef1a3ab9b6de6,67d34be7c8,Charles Bochet,Add new workspace feature flag fix (#19270),packages/twenty-server (1),1,5,5,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/67d34be7c8075156756e873b7d3ef1a3ab9b6de6,no,feature-flag follow-up,ambiguous_no,yes,7,ambiguous_improvement
674,2026-04-02,c1e4756f9cdb2f758508d587972777f5e0392041,c1e4756f9c,Weiko,Add is active to overridable entities and deactivation logic for page layouts (#19200),"packages/twenty-server (33), packages/twenty-shared (2)",35,391,285,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/c1e4756f9cdb2f758508d587972777f5e0392041,no,"new feature, not core fix",feature,yes,6,feature
675,2026-04-02,7f2b853ae160ca6071450840bf20b840bb7570f2,7f2b853ae1,Abdul Rahman,feat: add message compaction for AI chats (#19205),"packages/twenty-server (7), packages/twenty-front (3), packages/twenty-shared (1)",11,146,15,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/7f2b853ae160ca6071450840bf20b840bb7570f2,no,"new feature, not core fix",feature,yes,6,feature
676,2026-04-02,779e613df39b68334d03506eaa87faef2d94729e,779e613df3,Thomas Trompette,Fixes: relation settings design + workflow input border (#19269),packages/twenty-front (3),3,25,47,no,no,yes,workflow reliability fix,workflow_fix,https://github.com/twentyhq/twenty/commit/779e613df39b68334d03506eaa87faef2d94729e,no,mostly design tweak,cosmetic,yes,7,cosmetic
677,2026-04-02,a53b9cb68ae475c8a6e48d19b5d0850e5644980c,a53b9cb68a,Paul Rastoin,On workspace creation generate sdk client through a job (#19271),packages/twenty-server (4),4,70,17,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/a53b9cb68ae475c8a6e48d19b5d0850e5644980c,no,SDK generation job,platform,no,,sdk_platform
678,2026-04-02,5022bf03ba496e24a94d51ceff8a22252d7920c2,5022bf03ba,Félix Malfait,Add AI as a public feature flag in the Lab (#19277),"packages/twenty-server (1), packages/twenty-website (1)",2,8,0,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/5022bf03ba496e24a94d51ceff8a22252d7920c2,no,"new feature, not core fix",feature,yes,6,feature
679,2026-04-02,331c223e730f073965186e6c970b78b86d85c30b,331c223e73,Paul Rastoin,Fix create e2e app ci set version flakiness (#19278),.github (1),1,3,1,no,no,no,CI only,ci,https://github.com/twentyhq/twenty/commit/331c223e730f073965186e6c970b78b86d85c30b,no,CI only,ci,no,,ci
680,2026-04-02,30517eb06c1fc003f4da0dfc4f3dc5b5f2fb787d,30517eb06c,Raphaël Bosi,Remove more button in edit mode (#19281),packages/twenty-front (2),2,2,8,no,no,no,"ambiguous change, not essential",ambiguous_no,https://github.com/twentyhq/twenty/commit/30517eb06c1fc003f4da0dfc4f3dc5b5f2fb787d,no,"ambiguous change, not essential",ambiguous_no,yes,7,ambiguous_improvement
681,2026-04-02,a2533baa660e458fcf2f4a53ea4a5ce246e28c99,a2533baa66,Paul Rastoin,Local driver layer resolution wipe partial local layers relicas (#19267),packages/twenty-server (1),1,20,14,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/a2533baa660e458fcf2f4a53ea4a5ce246e28c99,no,obscure local-driver fix,ambiguous_no,yes,7,ambiguous_improvement
682,2026-04-02,77315b7f6e943dd50dc8e8e262f93188584fcb20,77315b7f6e,Raphaël Bosi,Sync record selection with the edit mode (#19276),packages/twenty-front (12),12,260,52,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/77315b7f6e943dd50dc8e8e262f93188584fcb20,yes,core app change worth pulling,default_core_yes,yes,3,frontend_fix
683,2026-04-02,a7b2bec5299b4b8048c9815914d1dcf527ab2c90,a7b2bec529,Paul Rastoin,Remove try catch from generate sdk client job (#19279),packages/twenty-server (3),3,16,19,no,no,no,"ambiguous change, not essential",ambiguous_no,https://github.com/twentyhq/twenty/commit/a7b2bec5299b4b8048c9815914d1dcf527ab2c90,no,"ambiguous change, not essential",ambiguous_no,no,,sdk_ambiguous
684,2026-04-02,43baf7b91c724c5116ba2375594944e03cb52dbc,43baf7b91c,BugIsGod,fix: prepend UTF-8 BOM to fix non-Latin characters in csv (#19246),packages/twenty-front (2),2,65,2,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/43baf7b91c724c5116ba2375594944e03cb52dbc,yes,core product bug fix,core_fix,yes,3,frontend_fix
685,2026-04-02,2d6c8be7df04afe60e67797167fa0bc60e723e35,2d6c8be7df,Marie,[Apps] Fix - app-synced object should be searchable (#19206),"packages/twenty-server (24), packages/twenty-shared (3), packages/twenty-sdk (2), packages/create-twenty-app (1)",34,639,51,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/2d6c8be7df04afe60e67797167fa0bc60e723e35,no,app-platform search fix,platform,no,,sdk_platform
686,2026-04-02,04d22feef67c6c88bc3082c6ef59a7df5dd6a92b,04d22feef6,github-actions[bot],i18n - translations (#19285),packages/twenty-server (62),62,433,123,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/04d22feef67c6c88bc3082c6ef59a7df5dd6a92b,no,translations only,translations,no,,translations
687,2026-04-02,175ae5f0aa1a0566d52826c1d66b9d3b5b1fea05,175ae5f0aa,Thomas des Francs,polishing next home hero visual (#19284),"packages/twenty-website-new (9), .gitignore (1)",10,469,217,no,no,no,website only,website,https://github.com/twentyhq/twenty/commit/175ae5f0aa1a0566d52826c1d66b9d3b5b1fea05,no,website only,website,no,,website
688,2026-04-02,2ae6a9bb98f58b2a825007365e57677036b56fc9,2ae6a9bb98,Bennett,fix: bump handlebars to 4.7.9 (CVE-2026-33937) (#19288),"packages/twenty-shared (1), yarn.lock (1)",2,21,3,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/2ae6a9bb98f58b2a825007365e57677036b56fc9,yes,core product bug fix,core_fix,yes,3,frontend_fix
689,2026-04-03,12b031b67db40bf4bc47d4c01454de0b84c07358,12b031b67d,github-actions[bot],chore: sync AI model catalog from models.dev (#19298),packages/twenty-server (1),1,0,13,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/12b031b67db40bf4bc47d4c01454de0b84c07358,no,AI catalog sync data,platform,no,,sdk_platform
690,2026-04-03,bb3d556799618145e1076c77655fc7cc51743667,bb3d556799,Félix Malfait,"Refined demo workspace creation skill (rebased, review fixes) (#19274)","packages/twenty-server (17), packages/twenty-client-sdk (3)",20,1693,364,no,no,no,non-core upstream feature,noncore_feature,https://github.com/twentyhq/twenty/commit/bb3d556799618145e1076c77655fc7cc51743667,no,non-core upstream feature,noncore_feature,yes,6,noncore_feature
691,2026-04-03,baa4fda3d2244c858b6d0c8e1e82c28c4a7023ea,baa4fda3d2,neo773,fix: create company workflow (use psl for domain suffix) (#19289),packages/twenty-server (4),4,30,122,no,no,yes,workflow reliability fix,workflow_fix,https://github.com/twentyhq/twenty/commit/baa4fda3d2244c858b6d0c8e1e82c28c4a7023ea,no,workflow seed logic,workflow_feature,yes,6,workflow_feature
692,2026-04-03,c521ba29bebad020d7393a5f9ddcb8d6d971fbb9,c521ba29be,neo773,fix: CalDAV sync broken by SSRF hostname replacement (#19291),packages/twenty-server (3),3,57,13,no,no,yes,security or auth hardening,security,https://github.com/twentyhq/twenty/commit/c521ba29bebad020d7393a5f9ddcb8d6d971fbb9,yes,security or auth hardening,security,yes,1,security
693,2026-04-03,f01bcf60eeee6b6034ca064282f5710cc98390f2,f01bcf60ee,nitin,[AI] Fix record chips not rendering inside markdown tables in AI chat (#19260),packages/twenty-front (1),1,23,1,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/f01bcf60eeee6b6034ca064282f5710cc98390f2,no,AI markdown rendering,cosmetic,yes,7,cosmetic
694,2026-04-03,da7207584199b6ba6c055d0c12e5ba23f700257c,da72075841,Raphaël Bosi,Fix search fallback command menu item (#19304),packages/twenty-front (1),1,15,2,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/da7207584199b6ba6c055d0c12e5ba23f700257c,yes,core product bug fix,core_fix,yes,3,frontend_fix
695,2026-04-03,2ff2c39cf4f636845935d49a811ad52f0c8ad5cc,2ff2c39cf4,github-actions[bot],i18n - translations (#19305),packages/twenty-front (62),62,181,31,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/2ff2c39cf4f636845935d49a811ad52f0c8ad5cc,no,translations only,translations,no,,translations
696,2026-04-03,119014f86d2eeceb64e9aea2b40f47e8fb7bc5d7,119014f86d,martmull,Improve apps (#19256),"packages/twenty-apps (119), packages/create-twenty-app (29), packages/twenty-sdk (11), packages/twenty-client-sdk (4)",178,12302,2476,no,no,no,not clearly worth cherry-picking,default_no,https://github.com/twentyhq/twenty/commit/119014f86d2eeceb64e9aea2b40f47e8fb7bc5d7,no,not clearly worth cherry-picking,default_no,yes,6,improvement
697,2026-04-03,8543576daee7f49b87a88a795643cd3ce0a1a33f,8543576dae,Raphaël Bosi,Dynamic icon for command menu items (#19307),"packages/twenty-front (4), packages/twenty-shared (3)",7,82,45,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/8543576daee7f49b87a88a795643cd3ce0a1a33f,no,command-menu feature,feature,yes,6,feature
698,2026-04-03,4ba2f3b184adddaa845203c1acb2fec1fc825a40,4ba2f3b184,Thomas Trompette,Read cache value for total event stream count (#19313),packages/twenty-server (1),1,1,0,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/4ba2f3b184adddaa845203c1acb2fec1fc825a40,no,event-stream cache perf,ambiguous_no,yes,7,ambiguous_improvement
699,2026-04-03,0b8421a45a52ca014f66d8919dbbde4c0d103ba5,0b8421a45a,github-actions[bot],i18n - docs translations (#19314),packages/twenty-docs (16),16,2256,1736,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/0b8421a45a52ca014f66d8919dbbde4c0d103ba5,no,translations only,translations,no,,translations
700,2026-04-03,b55765a9913484a40cd572f4338d54c0e2eb2586,b55765a991,Raphaël Bosi,Fix delete/restore/destroy commands unavailable in select-all mode (#19311),"packages/twenty-server (5), packages/twenty-shared (1)",6,230,8,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/b55765a9913484a40cd572f4338d54c0e2eb2586,yes,core product bug fix,core_fix,yes,3,frontend_fix
701,2026-04-03,90597e47ca9310e7d45f7a6bd86708977d68b259,90597e47ca,Thomas Trompette,Add redis cache for cron triggers (#19306),packages/twenty-server (10),10,692,42,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/90597e47ca9310e7d45f7a6bd86708977d68b259,no,"new feature, not core fix",feature,yes,6,feature
702,2026-04-03,d562a384c26145075ad15419b28a8e5bc458a8fd,d562a384c2,Etienne,Remove direct execution feature flag - WIP (#19254),"packages/twenty-server (97), packages/twenty-client-sdk (3), packages/twenty-front (1), packages/twenty-shared (1)",102,647,629,no,no,no,not clearly worth cherry-picking,default_no,https://github.com/twentyhq/twenty/commit/d562a384c26145075ad15419b28a8e5bc458a8fd,no,not clearly worth cherry-picking,default_no,yes,6,improvement
703,2026-04-03,f8c3960cf2c75f79cd80804db4a7af8334e4d10c,f8c3960cf2,martmull,Disable setting tab when empty (#19315),"packages/twenty-front (7), packages/twenty-ui (1)",8,108,234,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/f8c3960cf2c75f79cd80804db4a7af8334e4d10c,no,empty-tab UX tweak,ux_tweak,yes,7,ux_tweak
704,2026-04-03,93c0c98495639b5add0e085b9b8a8d56f8fe6a93,93c0c98495,github-actions[bot],i18n - translations (#19317),packages/twenty-server (62),62,496,31,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/93c0c98495639b5add0e085b9b8a8d56f8fe6a93,no,translations only,translations,no,,translations
705,2026-04-03,e1a58df140662aa3002d3736cf445b7170a7c31b,e1a58df140,github-actions[bot],i18n - translations (#19318),packages/twenty-front (31),31,30,60,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/e1a58df140662aa3002d3736cf445b7170a7c31b,no,translations only,translations,no,,translations
706,2026-04-03,0b44c9e4e588378d3de5cb7cd94baf64bbd5c1d4,0b44c9e4e5,neo773,Remove connected account upgrade command (#19316),packages/twenty-server (5),5,122,1,no,no,no,migration/framework churn,migration,https://github.com/twentyhq/twenty/commit/0b44c9e4e588378d3de5cb7cd94baf64bbd5c1d4,no,migration/framework churn,migration,no,,migration
707,2026-04-03,282ee9ac42f5d6aaa7a31189289e47710e180622,282ee9ac42,github-actions[bot],i18n - docs translations (#19320),packages/twenty-docs (7),7,159,159,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/282ee9ac42f5d6aaa7a31189289e47710e180622,no,translations only,translations,no,,translations
708,2026-04-04,8da69e0f77ea820a6845a4c3c025b6af3861d523,8da69e0f77,Félix Malfait,Fix stored XSS via unsafe URL protocols in href attributes (#19282),"packages/twenty-front (10), packages/twenty-shared (4), packages/twenty-server (1)",15,110,37,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/8da69e0f77ea820a6845a4c3c025b6af3861d523,yes,core product bug fix,core_fix,yes,3,frontend_fix
709,2026-04-04,4db7ae20c4578b6cc5e414a97cb547251e2ee17c,4db7ae20c4,github-actions[bot],i18n - translations (#19329),packages/twenty-server (62),62,186,31,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/4db7ae20c4578b6cc5e414a97cb547251e2ee17c,no,translations only,translations,no,,translations
710,2026-04-04,804e0539d9b7627e755a80440e635a995a81b392,804e0539d9,martmull,Publish 0.8.0 (#19323),"packages/create-twenty-app (1), packages/twenty-client-sdk (1), packages/twenty-sdk (1)",3,3,3,no,no,no,SDK/app-platform only,platform,https://github.com/twentyhq/twenty/commit/804e0539d9b7627e755a80440e635a995a81b392,no,SDK/app-platform only,platform,no,,sdk_platform
711,2026-04-04,80c5cfc2ece68bc24632b25330d19d13f4747ece,80c5cfc2ec,martmull,Add npm packages app settings list (#19324),"packages/twenty-front (4), packages/twenty-client-sdk (2), packages/twenty-server (2), packages/twenty-shared (1)",10,196,55,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/80c5cfc2ece68bc24632b25330d19d13f4747ece,no,"new feature, not core fix",feature,yes,6,feature
712,2026-04-04,9cc794ddb6fe43fea300efcb4126fe54790bb383,9cc794ddb6,github-actions[bot],i18n - translations (#19330),packages/twenty-front (62),62,960,420,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/9cc794ddb6fe43fea300efcb4126fe54790bb383,no,translations only,translations,no,,translations
713,2026-04-04,563e27831bfd90af9c1ded2c0a945c588a5ad46c,563e27831b,Félix Malfait,"Clean up tool output architecture: remove wrappers, enforce ToolOutput everywhere (#19321)","packages/twenty-server (44), packages/twenty-front (4)",48,297,393,no,no,no,"ambiguous change, not essential",ambiguous_no,https://github.com/twentyhq/twenty/commit/563e27831bfd90af9c1ded2c0a945c588a5ad46c,no,"ambiguous change, not essential",ambiguous_no,yes,7,ambiguous_improvement
714,2026-04-05,ed912ec5482ff462af38f6fba226a5a263f85006,ed912ec548,github-actions[bot],chore: sync AI model catalog from models.dev (#19339),packages/twenty-server (1),1,6,6,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/ed912ec5482ff462af38f6fba226a5a263f85006,no,AI catalog sync data,platform,no,,sdk_platform
715,2026-04-06,265b2582eefd2703886992baaffeb34a6d2263a0,265b2582ee,yukuotec,Fix zh-CN sidebar translations in minimalMetadata API (#19342),packages/twenty-server (3),3,159,13,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/265b2582eefd2703886992baaffeb34a6d2263a0,no,translations only,translations,no,,translations
716,2026-04-05,f25e0407121b909b061fb5a4f8940a5155d6adb1,f25e040712,Charles Bochet,fix: replace npm pkg set with node script in set-local-version target (#19344),nx.json (1),1,1,1,no,no,no,SDK/app-platform only,platform,https://github.com/twentyhq/twenty/commit/f25e0407121b909b061fb5a4f8940a5155d6adb1,no,SDK/app-platform only,platform,no,,sdk_platform
717,2026-04-06,bad488494f4e90b00c3ede3f83a4c165b1f252d6,bad488494f,Neil Kanakia,Fix dark mode text color on permissions tab empty stat (#19336) (#19340),packages/twenty-front (10),10,70,50,no,no,no,cosmetic UI polish,cosmetic,https://github.com/twentyhq/twenty/commit/bad488494f4e90b00c3ede3f83a4c165b1f252d6,no,cosmetic UI polish,cosmetic,yes,7,cosmetic
718,2026-04-06,3747af4b5ac6cb550ce930c97d64fcd59357b302,3747af4b5a,Rohit Sekh,Fix readonly date still editable (#19334),packages/twenty-front (3),3,117,1,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/3747af4b5ac6cb550ce930c97d64fcd59357b302,yes,core product bug fix,core_fix,yes,3,frontend_fix
719,2026-04-06,e06234380261267a5a22d00892b7e4ae71d384d1,e062343802,Paul Rastoin,Refactor typeorm migration lifecycle and generation (#19275),"packages/twenty-server (23), .github (1)",24,1153,121,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/e06234380261267a5a22d00892b7e4ae71d384d1,no,broad refactor or tooling churn,refactor,yes,8,code_refactor
720,2026-04-06,3a1e112b86228cd7298e26fbc3f137d01e392fce,3a1e112b86,Abdullah.,Fixes and updates to the website. (#19350),"packages/twenty-website-new (149), yarn.lock (1)",150,3665,1250,no,no,no,website only,website,https://github.com/twentyhq/twenty/commit/3a1e112b86228cd7298e26fbc3f137d01e392fce,no,website only,website,no,,website
