plan_order,wave,wave_name,batch,batch_name,chunk,risk,date,short_sha,sha,author,subject,rationale,top_dirs,files_changed,insertions,deletions,goal,validation,commit_url,new_in_revision,backlog_track,backlog_reason
343,7,UX Polish & Cosmetic,7A,Visual Polish,7A-03,low,2026-03-30,6c128a35dd,6c128a35dd91ad968a61ae2a68f3245ac2ea5723,Raphaël Bosi,Fix cropped calendar event name (#19126),cosmetic,packages/twenty-front (1),1,1,1,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/6c128a35dd91ad968a61ae2a68f3245ac2ea5723,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
344,7,UX Polish & Cosmetic,7A,Visual Polish,7A-03,low,2026-03-30,2263e14394,2263e143949b416bb804a26294b8e66c6c5fd1f3,Thomas des Francs,clean paddings in favorites section (#19112),cosmetic,packages/twenty-front (2),2,14,1,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/2263e143949b416bb804a26294b8e66c6c5fd1f3,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
345,7,UX Polish & Cosmetic,7A,Visual Polish,7A-03,low,2026-03-31,08f019e9c9,08f019e9c97a02a9630cf03d21b90cc23a0b366d,nitin,[AI] More tab new design (#19165),cosmetic,"packages/twenty-front (8), packages/twenty-ui (2)",10,235,235,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/08f019e9c97a02a9630cf03d21b90cc23a0b366d,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
346,7,UX Polish & Cosmetic,7A,Visual Polish,7A-03,low,2026-03-31,c23961fa81,c23961fa817598b0b676b9df7d4bf9fa3efb21d4,Abdul Rahman,Fix navbar object color not updating immediately when changed in edit mode (#19075),cosmetic,packages/twenty-front (5),5,46,21,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/c23961fa817598b0b676b9df7d4bf9fa3efb21d4,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
347,7,UX Polish & Cosmetic,7A,Visual Polish,7A-03,low,2026-04-02,19c710b87f,19c710b87ff9fb1c252e1a8990a69ec5ae3287a0,nitin,fix read only text editor color (#19223),cosmetic,packages/twenty-front (1),1,1,1,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/19c710b87ff9fb1c252e1a8990a69ec5ae3287a0,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
348,7,UX Polish & Cosmetic,7A,Visual Polish,7A-03,low,2026-04-02,223943550c,223943550c56f8643544ddbf8370ca458cf30085,nitin,[AI] Unify code-interpreter streaming rendering and fix assistant width jitter (#19235),cosmetic,"packages/twenty-front (6), packages/twenty-server (3)",9,126,31,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/223943550c56f8643544ddbf8370ca458cf30085,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
349,7,UX Polish & Cosmetic,7A,Visual Polish,7A-03,low,2026-04-02,c854d28d60,c854d28d6053345adf387fd8c883e78c3f8bb9df,nitin,fix: make models.dev provider logos theme-aware (#19225),cosmetic,packages/twenty-front (1),1,8,1,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/c854d28d6053345adf387fd8c883e78c3f8bb9df,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
350,7,UX Polish & Cosmetic,7A,Visual Polish,7A-04,low,2026-04-02,45c1c60acc,45c1c60acc89dc640ec92e5c0e7f1072624eb6db,Charles Bochet,"Fix maintenance mode banner button color, timezone and date picker UX (#19255)",cosmetic,"packages/twenty-front (3), packages/twenty-server (2), packages/twenty-ui (1)",6,240,98,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/45c1c60acc89dc640ec92e5c0e7f1072624eb6db,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
351,7,UX Polish & Cosmetic,7A,Visual Polish,7A-04,low,2026-04-02,6f89098340,6f89098340f5bac5281c0d48ba61e954a2645503,Baptiste Devessier,Prevent hovered tab to overflow (#19259),cosmetic,packages/twenty-ui (1),1,1,0,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/6f89098340f5bac5281c0d48ba61e954a2645503,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
352,7,UX Polish & Cosmetic,7A,Visual Polish,7A-04,low,2026-04-02,779e613df3,779e613df39b68334d03506eaa87faef2d94729e,Thomas Trompette,Fixes: relation settings design + workflow input border (#19269),cosmetic,packages/twenty-front (3),3,25,47,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/779e613df39b68334d03506eaa87faef2d94729e,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
353,7,UX Polish & Cosmetic,7A,Visual Polish,7A-04,low,2026-04-03,f01bcf60ee,f01bcf60eeee6b6034ca064282f5710cc98390f2,nitin,[AI] Fix record chips not rendering inside markdown tables in AI chat (#19260),cosmetic,packages/twenty-front (1),1,23,1,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/f01bcf60eeee6b6034ca064282f5710cc98390f2,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
354,7,UX Polish & Cosmetic,7A,Visual Polish,7A-04,low,2026-04-06,bad488494f,bad488494f4e90b00c3ede3f83a4c165b1f252d6,Neil Kanakia,Fix dark mode text color on permissions tab empty stat (#19336) (#19340),cosmetic,packages/twenty-front (10),10,70,50,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/bad488494f4e90b00c3ede3f83a4c165b1f252d6,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
356,7,UX Polish & Cosmetic,7B,UX Behavior Tweaks,7B-01,low,2026-03-04,5b544809f7,5b544809f7b90fd0e10e293b2212b33668265047,Baptiste Devessier,Support ungrouped fields + improve edition UX (#18224),ux_tweak,packages/twenty-front (36),36,1840,283,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/5b544809f7b90fd0e10e293b2212b33668265047,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
357,7,UX Polish & Cosmetic,7B,UX Behavior Tweaks,7B-01,low,2026-03-06,a79b816117,a79b816117928d1e82d6ef7d92ed1659a5d5da8d,Baptiste Devessier,Allow users to set where new fields must be created in a record page layout (#18420),ux_tweak,"packages/twenty-front (16), packages/twenty-ui (3)",19,579,15,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/a79b816117928d1e82d6ef7d92ed1659a5d5da8d,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
358,7,UX Polish & Cosmetic,7B,UX Behavior Tweaks,7B-01,low,2026-03-09,a9696705c1,a9696705c1ce5cda402a3b07001081b61680ee86,Baptiste Devessier,Make all widgets of record page layouts non-editable except Fields widgets (#18471),ux_tweak,packages/twenty-front (3),3,40,19,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/a9696705c1ce5cda402a3b07001081b61680ee86,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
359,7,UX Polish & Cosmetic,7B,UX Behavior Tweaks,7B-01,low,2026-04-02,b1a7155431,b1a7155431e363f15aa4644daccc4b34b36410ee,Baptiste Devessier,Disable edition for record page layouts disabled in the side panel (#19248),ux_tweak,packages/twenty-front (2),2,20,6,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/b1a7155431e363f15aa4644daccc4b34b36410ee,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
360,7,UX Polish & Cosmetic,7B,UX Behavior Tweaks,7B-01,low,2026-04-02,aadbf67ec8,aadbf67ec80b5c35cb30e829a70158912bfa0d7d,nitin,[CommandMenu] Disable record selection dropdown on record pages in command menu editor (#19264),ux_tweak,packages/twenty-front (2),2,32,7,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/aadbf67ec80b5c35cb30e829a70158912bfa0d7d,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
361,7,UX Polish & Cosmetic,7B,UX Behavior Tweaks,7B-01,low,2026-04-03,f8c3960cf2,f8c3960cf2c75f79cd80804db4a7af8334e4d10c,martmull,Disable setting tab when empty (#19315),ux_tweak,"packages/twenty-front (7), packages/twenty-ui (1)",8,108,234,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/f8c3960cf2c75f79cd80804db4a7af8334e4d10c,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
362,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-01,low,2026-03-02,37bcb35391,37bcb353914a4a3dd77bc442366122fb69029536,Weiko,Migrate pagelayout position frontend (#18229),ambiguous_improvement,"packages/twenty-front (12), packages/twenty-server (3)",15,140,14,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/37bcb353914a4a3dd77bc442366122fb69029536,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
363,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-01,low,2026-03-03,58e37a118c,58e37a118cb59c7fcd0ba72e8f17086cc4357d88,Paul Rastoin,Builder runs delete update and then create (#18272),ambiguous_improvement,packages/twenty-server (3),3,489,74,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/58e37a118cb59c7fcd0ba72e8f17086cc4357d88,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
364,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-01,low,2026-03-04,c94657dc0a,c94657dc0ad5d51f39fb4c13e1b00b4055db345d,Abdul Rahman,Navbar AI chats followup (#18336),ambiguous_improvement,"packages/twenty-front (12), packages/twenty-server (4)",16,397,72,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/c94657dc0ad5d51f39fb4c13e1b00b4055db345d,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
365,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-01,low,2026-03-05,1b9d188e4a,1b9d188e4a5d0e74d01feb6f7debcf2ca409b59d,Lucas Bordeau,Added SSE effect for view relations objects (#18386),ambiguous_improvement,packages/twenty-front (22),22,382,158,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/1b9d188e4a5d0e74d01feb6f7debcf2ca409b59d,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
366,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-01,low,2026-03-05,1acbf28316,1acbf28316f32dffdff18fa54b21dd7d1a14118f,martmull,Only update value at creation (#18350),ambiguous_improvement,packages/twenty-server (2),2,137,47,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/1acbf28316f32dffdff18fa54b21dd7d1a14118f,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
368,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-01,low,2026-03-05,13e569eaac,13e569eaac8cf621ce258ef491bc8644bcd8b97e,Lucas Bordeau,Removed z-index dynamic logic for table (#18436),ambiguous_improvement,packages/twenty-front (12),12,29,374,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/13e569eaac8cf621ce258ef491bc8644bcd8b97e,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
369,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-01,low,2026-03-13,4b6c8d52e5,4b6c8d52e561db2fdf92e3d7502ec2a3e22ce922,Félix Malfait,Improve type safety and remove unnecessary store operations (#18622),ambiguous_improvement,packages/twenty-front (11),11,37,35,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/4b6c8d52e561db2fdf92e3d7502ec2a3e22ce922,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
370,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-01,low,2026-03-16,13ff7af297,13ff7af29775ea0544c21d848fcda6c3e7216b75,Thomas des Francs,Update sidebar section toggle to match Figma chevron (#18631),ambiguous_improvement,packages/twenty-front (1),1,14,7,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/13ff7af29775ea0544c21d848fcda6c3e7216b75,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
371,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-01,low,2026-03-18,eb51f8e6da,eb51f8e6da72d0cf02caa28e48d1f6c8be8bdfe8,Raphaël Bosi,Remove front component and command menu item old seeds (#18737),ambiguous_improvement,packages/twenty-server (4),4,0,197,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/eb51f8e6da72d0cf02caa28e48d1f6c8be8bdfe8,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
372,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-02,low,2026-03-26,82611de9b6,82611de9b670656e1faa2bf72b2b5c41ac0f69fd,neo773,connected accounts follow up (#18998),ambiguous_improvement,packages/twenty-server (12),12,110,41,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/82611de9b670656e1faa2bf72b2b5c41ac0f69fd,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
373,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-02,low,2026-03-27,56056b885d,56056b885ddd5c21d74de540a9778fa6d5d17d0b,Etienne,refacto - remove hello-pangea/dnd from navigation-menu-item module (#19033),ambiguous_improvement,packages/twenty-front (9),9,35,230,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/56056b885ddd5c21d74de540a9778fa6d5d17d0b,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
374,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-02,low,2026-03-30,3d1c53ec9d,3d1c53ec9dc8b61c147085b0379d3ec1122a3c7d,Etienne,Gql direct execution - Improvements (#18972),ambiguous_improvement,packages/twenty-server (15),15,611,63,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/3d1c53ec9dc8b61c147085b0379d3ec1122a3c7d,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
375,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-02,low,2026-04-02,67d34be7c8,67d34be7c8075156756e873b7d3ef1a3ab9b6de6,Charles Bochet,Add new workspace feature flag fix (#19270),ambiguous_improvement,packages/twenty-server (1),1,5,5,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/67d34be7c8075156756e873b7d3ef1a3ab9b6de6,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
376,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-02,low,2026-04-02,30517eb06c,30517eb06c1fc003f4da0dfc4f3dc5b5f2fb787d,Raphaël Bosi,Remove more button in edit mode (#19281),ambiguous_improvement,packages/twenty-front (2),2,2,8,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/30517eb06c1fc003f4da0dfc4f3dc5b5f2fb787d,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
377,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-02,low,2026-04-02,a2533baa66,a2533baa660e458fcf2f4a53ea4a5ce246e28c99,Paul Rastoin,Local driver layer resolution wipe partial local layers relicas (#19267),ambiguous_improvement,packages/twenty-server (1),1,20,14,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/a2533baa660e458fcf2f4a53ea4a5ce246e28c99,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
378,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-02,low,2026-04-03,4ba2f3b184,4ba2f3b184adddaa845203c1acb2fec1fc825a40,Thomas Trompette,Read cache value for total event stream count (#19313),ambiguous_improvement,packages/twenty-server (1),1,1,0,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/4ba2f3b184adddaa845203c1acb2fec1fc825a40,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
379,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-02,low,2026-04-04,563e27831b,563e27831bfd90af9c1ded2c0a945c588a5ad46c,Félix Malfait,"Clean up tool output architecture: remove wrappers, enforce ToolOutput everywhere (#19321)",ambiguous_improvement,"packages/twenty-server (44), packages/twenty-front (4)",48,297,393,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/563e27831bfd90af9c1ded2c0a945c588a5ad46c,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
380,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-02,low,2026-04-07,d3ec64072b,d3ec64072b7283d2b18684763e22d36dd319f842,nitin,[AI] Improve AI System Prompt page layout and token display (#19391),ambiguous_improvement,packages/twenty-front (1),1,59,52,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/d3ec64072b7283d2b18684763e22d36dd319f842,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
381,7,UX Polish & Cosmetic,7D,Test Coverage,7D-01,low,2026-03-04,80d054563e,80d054563e7bed46a8a371e6b8dac041fad67718,nitin,followup: centralize widget common properties and add widget bulk update integration tests (#18225),test_coverage,packages/twenty-server (5),5,637,77,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/80d054563e7bed46a8a371e6b8dac041fad67718,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
382,7,UX Polish & Cosmetic,7D,Test Coverage,7D-01,low,2026-03-12,2eac82c207,2eac82c207ff55fce07fd997c314bc876c7a0ac8,Hamza Faidi,fix(front): stabilize downloadFile unit test and return promise chain (#18484),test_coverage,packages/twenty-front (2),2,25,21,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/2eac82c207ff55fce07fd997c314bc876c7a0ac8,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
383,7,UX Polish & Cosmetic,7D,Test Coverage,7D-01,low,2026-03-22,e95adcc757,e95adcc75795c783de36e2b6c5bd9b5d18ca13db,Charles Bochet,"fix(helm): add unit tests, extraEnv schema validation, and minor fixes (#18836)",test_coverage,packages/twenty-docker (6),6,186,21,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/e95adcc75795c783de36e2b6c5bd9b5d18ca13db,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
390,8,Linaria & Code Refactors,8B,Code Refactors,8B-01,low,2026-03-02,9c4b0f526c,9c4b0f526c9dd8d2a26c3a54830a1f2132bdc445,Charles Bochet,Refactor chip component hierarchy: AvatarChip → AvatarOrIcon (#18313),code_refactor,"packages/twenty-ui (11), packages/twenty-front (10)",21,412,204,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/9c4b0f526c9dd8d2a26c3a54830a1f2132bdc445,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
391,8,Linaria & Code Refactors,8B,Code Refactors,8B-01,medium,2026-03-04,3b2bf39565,3b2bf3956558d97367d63d63dae666b7b4e6ebc5,Charles Bochet,Refactor modal (#18377),code_refactor,"packages/twenty-front (74), packages/twenty-ui (21), packages/twenty-shared (4)",99,4283,3688,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/3b2bf3956558d97367d63d63dae666b7b4e6ebc5,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
393,8,Linaria & Code Refactors,8B,Code Refactors,8B-01,medium,2026-03-04,c41a8e2b23,c41a8e2b235f72dcf80587a96562b455c7c30f6f,Charles Bochet,[DevXP] Simplify twenty-ui theme system: replace auto-generated files with static CSS variables (#18389),code_refactor,"packages/twenty-front (36), packages/twenty-ui (25)",61,4579,3243,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/c41a8e2b235f72dcf80587a96562b455c7c30f6f,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
395,8,Linaria & Code Refactors,8B,Code Refactors,8B-01,low,2026-03-05,e5e3132ddd,e5e3132ddda14b7d97808210432e2c32a81e28a5,Lucas Bordeau,Add ESLint rules to disallow jotaiStore and direct atomFamily usage in selectors (#18422),code_refactor,"packages/twenty-eslint-rules (7), packages/twenty-front (1)",8,392,15,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/e5e3132ddda14b7d97808210432e2c32a81e28a5,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
400,8,Linaria & Code Refactors,8B,Code Refactors,8B-02,low,2026-03-10,dee55b635f,dee55b635f09d58eb023863901d24031016b86ef,Lucas Bordeau,Table refactor : removed z-index dynamic logic completely and flex-wrap (#18466),code_refactor,packages/twenty-front (26),26,131,465,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/dee55b635f09d58eb023863901d24031016b86ef,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
401,8,Linaria & Code Refactors,8B,Code Refactors,8B-02,low,2026-03-12,f262437da6,f262437da648717eeb811d680177a1f5c683130d,Félix Malfait,Refactor dev environment setup with auto-detection and Docker support (#18564),code_refactor,".cursor (2), CLAUDE.md (1), packages/twenty-docker (1), packages/twenty-utils (1)",5,301,29,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/f262437da648717eeb811d680177a1f5c683130d,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
405,8,Linaria & Code Refactors,8B,Code Refactors,8B-02,low,2026-03-16,5dfdc1d81d,5dfdc1d81dceea5fceb01d841a9f4bcb9e5e41d3,Charles Bochet,refactor: consolidate database query timeout config variables (#18670),code_refactor,packages/twenty-server (2),2,1,12,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/5dfdc1d81dceea5fceb01d841a9f4bcb9e5e41d3,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
406,8,Linaria & Code Refactors,8B,Code Refactors,8B-02,medium,2026-03-17,1bb642d7cd,1bb642d7cd6bd422f14a36a97e798ef697c64f66,Charles Bochet,"refactor: remove ProcessedNavigationMenuItem, derive display fields at point of use (#18687)",code_refactor,packages/twenty-front (55),55,1188,1227,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/1bb642d7cd6bd422f14a36a97e798ef697c64f66,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
410,8,Linaria & Code Refactors,8B,Code Refactors,8B-03,medium,2026-03-17,9f7c29bce8,9f7c29bce8955b4ff5ccd160cacf6150d0f523d4,Charles Bochet,refactor(twenty-front): unify Favorites and Workspace navigation menu item code (#18697),code_refactor,packages/twenty-front (77),77,1994,2254,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/9f7c29bce8955b4ff5ccd160cacf6150d0f523d4,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
411,8,Linaria & Code Refactors,8B,Code Refactors,8B-03,low,2026-03-18,c6f11d8adb,c6f11d8adbc5ae75af0c52515a7a87387e8412e4,Félix Malfait,fix: migrate driver modules to DriverFactoryBase lazy-loading pattern (#18731),code_refactor,"packages/twenty-server (32), packages/twenty-front (12), packages/twenty-sdk (3), packages/twenty-docker (2)",49,420,769,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/c6f11d8adbc5ae75af0c52515a7a87387e8412e4,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
